age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
58,Private,259014,s-c,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,20,United-States,<=50
42,Self-emp-not-inc,303044,H.S,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,>50
20,Private,117789,H.S,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50
32,Private,172579,H.S,9,Separated,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50
45,Private,187666,Ass-vc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50
50,Private,204518,07-Aug,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50
36,Private,150042,Bsc,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50
45,Private,98092,H.S,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50
17,Private,245918,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50
59,Private,146013,s-c,10,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,United-States,<=50
26,Private,378322,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50
37,Self-emp-inc,257295,s-c,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,75,Thailand,>50
19,?,218956,s-c,10,Never-married,?,Own-child,White,Male,0,0,24,Canada,<=50
64,Private,21174,H.S,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50
33,Private,185480,Bsc,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50
33,Private,222205,H.S,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,>50
61,Private,69867,H.S,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50
17,Private,191260,9th,5,Never-married,Other-service,Own-child,White,Male,1055,0,24,United-States,<=50
50,Self-emp-not-inc,30653,Msc,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,2407,0,98,United-States,<=50
27,Local-gov,209109,Msc,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,35,United-States,<=50
30,Private,70377,H.S,9,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50
43,Private,477983,H.S,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50
44,Private,170924,s-c,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50
35,Private,190174,s-c,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50
25,Private,193787,s-c,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50
24,Private,279472,s-c,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,7298,0,48,United-States,>50
22,Private,34918,Bsc,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,Germany,<=50
42,Local-gov,97688,s-c,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50
34,Private,175413,Ass-ac,12,Divorced,Sales,Unmarried,Black,Female,0,0,45,United-States,<=50
60,Private,173960,Bsc,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,42,United-States,<=50
21,Private,205759,H.S,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50
57,Federal-gov,425161,Msc,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50
41,Private,220531,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50
50,Private,176609,s-c,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50
25,Private,371987,Bsc,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50
50,Private,193884,07-Aug,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Ecuador,<=50
36,Private,200352,Bsc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50
31,Private,127595,H.S,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50
29,Local-gov,220419,Bsc,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,<=50
21,Private,231931,s-c,10,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,<=50
27,Private,248402,Bsc,13,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50
65,Private,111095,H.S,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States,<=50
37,Self-emp-inc,57424,Bsc,13,Divorced,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50
39,?,157443,Msc,14,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,3464,0,40,?,<=50
24,Private,278130,H.S,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50
38,Private,169469,H.S,9,Divorced,Sales,Not-in-family,White,Male,0,0,80,United-States,<=50
48,Private,146268,Bsc,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,>50
21,Private,153718,s-c,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,25,United-States,<=50
31,Private,217460,H.S,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50
55,Private,238638,H.S,9,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,United-States,>50
24,Private,303296,s-c,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Laos,<=50
43,Private,173321,H.S,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50
26,Private,193945,Ass-ac,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50
46,Private,83082,Ass-ac,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,33,United-States,<=50
35,Private,193815,Ass-ac,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50
41,Self-emp-inc,34987,s-c,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,United-States,>50
26,Private,59306,Bsc,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50
34,Private,142897,Msc,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,35,Taiwan,>50
19,?,860348,s-c,10,Never-married,?,Own-child,Black,Female,0,0,25,United-States,<=50
36,Self-emp-not-inc,205607,Bsc,13,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,>50
22,Private,199698,s-c,10,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,<=50
24,Private,191954,s-c,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50
77,Self-emp-not-inc,138714,s-c,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50
22,Private,399087,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,Mexico,<=50
29,Private,423158,s-c,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50
62,Private,159841,H.S,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50
39,Self-emp-not-inc,174308,H.S,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50
43,Private,50356,s-c,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,United-States,<=50
35,Private,186110,H.S,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50
29,Private,200381,11th,7,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50
76,Self-emp-not-inc,174309,Msc,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50
63,Self-emp-not-inc,78383,H.S,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50
23,?,211601,Ass-vc,11,Never-married,?,Own-child,Black,Female,0,0,15,United-States,<=50
43,Private,187728,s-c,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,50,United-States,>50
58,Self-emp-not-inc,321171,H.S,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50
66,Private,127921,H.S,9,Never-married,Transport-moving,Not-in-family,White,Male,2050,0,55,United-States,<=50
41,Private,206565,s-c,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,<=50
26,Private,224563,Bsc,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50
47,Private,178686,Ass-vc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50
55,Local-gov,98545,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50
53,Private,242606,H.S,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50
17,Private,270942,5th-6th,3,Never-married,Other-service,Other-relative,White,Male,0,0,48,Mexico,<=50
30,Private,94235,H.S,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50
49,Private,71195,Msc,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50
19,Private,104112,H.S,9,Never-married,Sales,Unmarried,Black,Male,0,0,30,Haiti,<=50
45,Private,261192,H.S,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50
26,Private,94936,Ass-ac,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50
38,Private,296478,Ass-vc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50
36,State-gov,119272,H.S,9,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,United-States,>50
33,Private,85043,H.S,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50
22,State-gov,293364,s-c,10,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States,<=50
43,Self-emp-not-inc,241895,Bsc,13,Never-married,Sales,Not-in-family,White,Male,0,0,42,United-States,<=50
67,?,36135,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,<=50
30,?,151989,Ass-vc,11,Divorced,?,Unmarried,White,Female,0,0,40,United-States,<=50
56,Private,101128,Ass-ac,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,25,Iran,<=50
31,Private,156464,Bsc,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,United-States,<=50
33,Private,117963,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50
26,Private,192262,H.S,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50
33,Private,111363,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50
46,Local-gov,329752,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50
59,?,372020,Bsc,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50
38,Federal-gov,95432,H.S,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50
65,Private,161400,11th,7,Widowed,Other-service,Unmarried,Other,Male,0,0,40,United-States,<=50
40,Private,96129,Ass-vc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50
42,Private,111949,H.S,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50
26,Self-emp-not-inc,117125,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,<=50
36,Private,348022,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,United-States,<=50
62,Private,270092,Msc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50
43,Private,180609,Bsc,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50
43,Private,174575,Bsc,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,1564,45,United-States,>50
22,Private,410439,H.S,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50
28,Private,92262,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50
56,Self-emp-not-inc,183081,s-c,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50
22,Private,362589,Ass-ac,12,Never-married,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50
57,Private,212448,Bsc,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50
39,Private,481060,H.S,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50
26,Federal-gov,185885,s-c,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,15,United-States,<=50
17,Private,89821,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50
40,State-gov,184018,Ass-vc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,>50
45,Private,256649,H.S,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50
44,Private,160323,H.S,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50
20,Local-gov,350845,s-c,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50
33,Private,267404,H.S,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50
23,Private,35633,s-c,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50
46,Self-emp-not-inc,80914,Msc,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,<=50
38,Private,172927,H.S,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50
54,Private,174319,H.S,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50
46,Private,214955,5th-6th,3,Divorced,Craft-repair,Not-in-family,White,Female,0,2339,45,United-States,<=50
25,Private,344991,s-c,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50
46,Private,108699,s-c,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50
36,Local-gov,117312,s-c,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,<=50
23,Private,396099,H.S,9,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50
29,Private,134152,H.S,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50
44,Private,162028,s-c,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2415,6,United-States,>50
19,Private,25429,s-c,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,<=50
19,Private,232392,H.S,9,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50
35,Private,220098,H.S,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50
27,Private,301302,Bsc,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50
46,Self-emp-not-inc,277946,Ass-ac,12,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50
34,State-gov,98101,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,?,>50
34,Private,196164,H.S,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50
44,Private,115562,s-c,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50
45,Private,96975,s-c,10,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50
20,?,137300,H.S,9,Never-married,?,Other-relative,White,Female,0,0,35,United-States,<=50
25,Private,86872,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50
52,Self-emp-inc,132178,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50
20,Private,416103,s-c,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50
28,Private,108574,s-c,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50
50,State-gov,288353,Bsc,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50
34,Private,227689,Ass-vc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,64,United-States,<=50
28,Private,166481,07-Aug,4,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,2179,40,Puerto-Rico,<=50
41,Private,445382,Msc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,65,United-States,>50
28,Private,110145,H.S,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50
46,Self-emp-not-inc,317253,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50
28,?,123147,s-c,10,Married-civ-spouse,?,Wife,White,Female,0,1887,40,United-States,>50
32,Private,364657,s-c,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50
41,Local-gov,42346,s-c,10,Divorced,Other-service,Not-in-family,Black,Female,0,0,24,United-States,<=50
24,Private,241951,H.S,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,<=50
33,Private,118500,s-c,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50
46,Private,188386,Dr,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50
31,State-gov,1033222,s-c,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50
35,Private,92440,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50
52,Private,190762,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50
30,Private,426017,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,19,United-States,<=50
34,Local-gov,243867,11th,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50
34,State-gov,240283,H.S,9,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,United-States,<=50
20,Private,61777,s-c,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50
17,Private,175024,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,2176,0,18,United-States,<=50
32,State-gov,92003,Bsc,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50
29,Private,188401,H.S,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50
33,Private,228528,10th,6,Never-married,Craft-repair,Unmarried,White,Female,0,0,35,United-States,<=50
25,Private,133373,H.S,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50
36,Federal-gov,255191,Msc,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,1408,40,United-States,<=50
23,Private,204653,H.S,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,72,Dominican-Republic,<=50
63,Self-emp-inc,222289,H.S,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50
47,Local-gov,287480,Msc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50
80,?,107762,H.S,9,Widowed,?,Not-in-family,White,Male,0,0,24,United-States,<=50
17,?,202521,11th,7,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50
40,Self-emp-not-inc,204116,Bsc,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,2174,0,40,United-States,<=50
30,Private,29662,Ass-ac,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,>50
27,Private,116358,s-c,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,1980,40,Philippines,<=50
